,pct_input,pct_wild_mouse,pct_scroll_move,screen_height,session_duration,mouse_move_total_rel_distance,pct_rage_click,total_load_time,pct_click,pct_mouse_move,wild_mouse_duration,pct_scrandom,page_activity_duration,scroll_move_total_rel_distance,pct_mouse_click,screen_width,browser_name,pct_click_product_info,pct_scroll_move_duration,pct_doubleclick
0,0.7484235735507,-0.9744388703525578,0.6692441524028312,-1.6915823417100604,-1.389714388358189,0.4379329105106441,-0.9647192864377344,-1.754363170786599,-0.2508263682060309,-0.7824595209389218,0.78969826631748,-1.5384237230237736,0.18881448875198098,0.3499312318980679,-0.009299359556361634,-1.680807690474022,-1.0352383873565159,0.29176770894957055,1.2512587230775551,0.4802721295723014
1,0.4193813335456155,0.06806831624743487,-0.297831240358716,0.510350883423143,-0.10435040548878677,-0.27016363801581716,-0.8734728972939443,1.2072631034176111,-0.7300148088691596,-1.4601736811972177,0.28615781228840936,0.09622105329893557,1.0845618613625894,-1.0239101916178672,-1.5066707443951655,-1.680807690474022,-1.0352383873565159,0.12340888081426947,-0.33601302525734944,1.1888256472366148
2,0.8992733226514736,0.3792880385394268,1.4688228345982823,1.3662102289021527,-1.2985662067968116,1.4395325396417011,1.3970266179676405,-1.1229622698128396,1.1487505998687508,1.4345036013267574,0.5997384767529323,0.15676769190363837,-0.5258662431800281,-0.1746514568924056,0.274555939525948,-0.5892632464703162,-1.0352383873565159,1.3022413445831893,1.2170537597197004,0.529041569734627
3,-0.3522864504932644,0.7891524577183417,1.213699842551519,-1.0500177670062865,-1.5538867514723882,0.9501069803488481,1.1447869281716692,-0.40191828012965203,-0.37764705379104513,0.7624664034511783,-0.23260391649973447,-0.2287670961089386,0.35810873921772957,0.8215213514845144,1.035469523161541,1.7056031564717846,-1.8766404432688508,-1.4974937119982967,-0.6114304905902863,-0.748116472760166
4,-1.402904976930239,0.053611591180837095,1.0623000299252885,-0.45910299885154565,1.6656764703147482,-1.2842875910387181,-1.0761251638950386,0.15725653351272334,1.664725668089167,-1.3672852683560661,-1.4730132154660467,0.8431044458213742,-1.2187239358356734,0.8030849289888355,1.282350276037495,-1.0847103485085932,-1.0352383873565159,1.6653033140508884,1.3110882555534757,0.5523691970595673
5,1.4346407133380525,-1.0881714899314028,0.01875341302889812,1.3662102289021527,0.9670464596041961,0.9045865903514748,0.05620969467658482,0.9366983637758144,0.23788574726403064,-0.2046773750327645,1.4362796267040854,-0.1464101403733117,0.8282419471891048,1.4607613791251275,0.08132046755186906,0.6139845711998009,0.04902268831328496,-0.4603007181203629,1.6668242671373712,-1.1566759775728221
6,1.0752689744077732,1.4457997045604043,-1.2239377888974305,1.3662102289021527,1.487634491788261,1.665886200567177,0.23202097001933372,-0.7877663068513415,1.664725668089167,0.431415009381765,1.0235994007548916,1.664380225822377,-0.22030755264256383,1.0700216212375948,0.3670707653186898,-1.0847103485085932,1.0273234895793724,0.03640555499719924,1.4749886993051706,-0.28457127097095386
7,0.38250362906844143,0.3106593438978238,-0.841850813193259,1.3662102289021527,1.3819134199912826,-1.1387958836329057,-0.27855420294273553,0.8644934377227393,-0.7333077920945307,-0.6130601351616783,0.2468206011067445,-0.9153480163719824,1.3101281235110553,-1.1983367762813741,-1.0713997093214063,1.2047996869127318,-1.0352383873565159,-0.20272646123930468,-0.7082701502408271,1.498661124695933
8,-1.003698755100868,0.8995719837661944,0.9654282892458511,-1.0500177670062865,-0.4321417600923035,-0.12339093085201636,0.5184240409519532,1.092758273062562,-0.15757559058917325,0.9062932101357105,-1.3884054278230202,0.1784982569114234,-0.31322247855305746,1.1484203893612634,1.0159472929142586,0.005816921544390823,-1.0352383873565159,0.8183351459813025,0.7740764680538692,-1.015055114527824
9,0.0026982842628235316,0.9420416386984495,-1.7540260548037478,-1.0500177670062865,-1.7551308500164808,0.9005969108019715,0.4238130067132788,-0.2562672062592399,0.8130015737171578,-0.2817119367162254,0.28957483430595804,-0.6792030090910814,0.6763049072451381,1.1862545468986494,0.5149121334011423,-1.0847103485085932,1.6130172225580544,0.9645637272108992,1.3281960809077413,-0.19541962127853915
